"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","matrix","nist","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","isotopes","adduct","pcgroup","meanpeak"
"493",235.632921930976,235.632761985375,235.63310531554,617.083984375,617.0830078125,617.08399999998,5,0,5,2526.52610263501,1240.03980028238,299.727859330931,1544.70716832027,1378.34439851204,116179.796749739,115891.582080582,120733.142314273,118518.586940771,109039.500207435,"[62][M]2+","[M+2H-CH2]2+ 483.252","8",116072.52165856
"494",235.985867486679,235.985319327235,235.986431466438,239.765029907227,239.158889770508,240.372787475586,5,0,5,NA,410.972067927942,NA,NA,NA,13536.0698732468,13007.5882693387,12845.2862201729,14911.8500038537,9931.45703206376,"[61][M+2]+","","52",12846.4502797352
"495",236.021126467109,236.020671488036,236.021319949972,34.1170043945312,33.5109977722168,34.1180000305176,5,0,5,241.320683713972,NA,NA,NA,NA,31231.6218608369,36078.1495059625,29493.8553206264,31565.6116374573,31434.5390849958,"","[3M+H+K]2+ 144.024","10",31960.7554819758
"496",236.037024610829,236.036794641442,236.037177295673,322.872009277344,322.871917724609,323.479125976562,5,0,5,1675.33498223623,2479.14729160712,978.871025697501,NA,2113.40007068617,26085.3508734839,22839.3962719182,22031.172056193,21985.6830848275,20945.4160966768,"","","109",22777.4036766199
"497",236.072250574845,236.071983516108,236.072322141567,32.2980003356934,32.2969970703125,32.90500000002,5,0,5,NA,NA,NA,NA,NA,16938.4975169303,18562.7897760659,16689.7591010133,18650.1979059702,15833.7302425074,"","","957",17334.9949084974
"499",236.133958686428,236.133790612166,236.134322508034,617.083984375,617.0830078125,617.690979003906,5,0,5,524.869820478426,NA,NA,NA,NA,34165.9658651632,37235.8040822751,42821.6452764721,36040.709424728,34715.7284535312,"[62][M+1]2+","","8",36995.9706204339
"501",236.221877160604,236.221759158483,236.221917634183,403.551361083984,402.946014404297,403.555603027344,10,5,5,401358.750114333,402883.539677841,401317.779891293,403783.41921928,408403.244994482,399063.765599505,402566.778050892,389151.737629375,384188.8263101,395276.35336605,"[64][M]+","[M+H+NH3]+ 218.188","56",394049.492191184
"502",236.608752517494,236.608564672768,236.609158736623,345.315497680654,344.710021972656,345.923980712891,12,5,5,44331.8956160308,41670.6390937497,46811.0065524685,44363.2494581081,43793.6306595649,37602.4752906032,35222.3937838101,35739.5639119681,43859.0102189322,36484.8449566085,"[63][M+1]2+","","44",37781.6576323844
"503",236.640356037877,236.639815060212,236.640674830757,431.456024169922,430.850006103516,431.457000732422,5,0,5,NA,NA,NA,NA,NA,13828.7096623927,15086.4049324709,10895.7820347131,12573.9050132793,11694.9443046757,"","","103",12815.9491895063
"504",237.145697801263,237.145464886017,237.145813199271,368.368005737315,368.324462890625,368.975006103516,10,5,5,134899.460428485,135074.592183913,134438.494676993,133955.406556541,154293.993952137,134076.590895417,118921.15624441,112768.738066404,116780.853164466,104077.452491027,"","[M+Na]+ 214.156","1495",117324.958172345
"505",237.225051142866,237.224971213266,237.225249879581,403.551772094737,403.523315429688,403.555603027344,10,5,5,55286.8637070011,55745.6297400934,55861.8170857282,50338.8545151094,57733.8554062328,55112.7734702779,53539.3922545456,53706.68543012,54188.8202996924,52420.8656190101,"[64][M+1]+","","56",53793.7074147292
"506",237.955273806947,237.955027505641,237.955672696437,239.764877319336,239.15899999998,239.765563964844,5,0,5,NA,NA,NA,179.623096777634,168.045404680751,11690.1417423138,10110.1108335065,11305.1842863548,11741.4161875305,9183.1741613545,"","[M+Na]+ 214.971","52",10806.005442212
"507",238.050376205484,238.049509013717,238.05127742666,354.415863037109,353.809020996094,354.41599999998,5,0,5,NA,NA,NA,NA,NA,14319.0476743489,17158.8837336504,13526.1973109619,13403.3046985598,11597.6377448535,"","","1535",14001.0142324749
"509",238.09891914522,238.098764482084,238.099232026419,185.16716003418,184.562927246094,185.169937133789,5,0,5,2533.43862791392,2491.53055253706,1990.56362999976,2157.33353829983,NA,33450.3767132688,34249.8566893349,37092.6831729859,32927.5366510162,25644.828119233,"","[M+K]+ 199.131 [M+H-H2O]+ 255.103","95",32673.0562691678
"510",238.626463697287,238.626330318909,238.626619608117,514.563110351562,514.563,515.171997070312,5,0,5,176.169247616753,NA,NA,NA,NA,28460.5026780281,29281.4190334916,29645.4052198498,25826.892585182,28595.3967521821,"","[M+2K]2+ 399.332 [M+Na+K]2+ 415.306","87",28361.9232537467
"511",239.091247463278,239.091189239592,239.091251787003,231.272872924805,230.665954589844,231.273712158203,5,0,5,8585.17431884818,7320.1505719328,10708.2805035131,3974.5794266141,10974.1347355629,202210.581954856,212527.545931438,194494.132732439,208272.77858973,209913.451658735,"[65][M]+","","1171",205483.69817344
"512",239.127575668198,239.12754958302,239.127687077755,297.394012451172,296.787048339844,297.39404296875,10,5,5,528919.369709747,462875.654649066,547791.227007547,567544.003062352,567825.094615712,579261.170644199,603617.826711758,525123.309399207,583751.767936078,577503.552825403,"[66][M]+","[M+H]+ 238.119","57",573851.525503329
"513",239.148765919247,239.148360019252,239.148962868744,38.9705009460449,38.9693946838379,39.7503890991211,8,5,3,72238.7220903299,76111.4354777146,75392.0327362688,91458.4400855115,91147.1948966106,1024.83868987448,2241.00188930543,18033.8437605299,18025.0345854492,17997.3740481131,"","[M+H]+ 238.142","662",11464.4185946544
"514",239.163849266959,239.163703277709,239.16392295389,464.213653564453,463.606994628906,464.214263916016,5,0,5,2250.25919899744,1416.783226011,2315.90382154077,1306.04801772887,1089.55285920257,153564.146642945,146652.737232568,152131.516158584,145761.525084733,158989.013814584,"[67][M]+","","62",151419.787786683
"515",239.236507060038,239.236246134192,239.236542061447,551.566650390625,550.959838867188,551.567749023438,5,0,5,14525.9585178436,15330.6484432463,14944.9103768511,13864.5698783897,11917.5031724518,20460.1072203224,17469.7265244541,22080.2955080911,21262.1364755801,21663.9413068998,"","[M+2H-C6H8O6]2+ 652.48","40",20587.2414070695
"517",240.067909044462,240.067585767221,240.067953528914,370.186096191406,369.581359863281,370.188,5,0,5,2844.61925369071,871.629371100892,1152.38056952456,2708.6846797351,1530.16020841463,70626.9758861378,61016.3946145272,51865.6801023847,61317.9620772233,64541.2570769868,"","","90",61873.653951452
"518",240.094467613574,240.094368797222,240.094913127099,230.666717529297,230.665954589844,231.273071289062,5,0,5,161.845138181812,203.287208887167,234.20535064469,709.348561036203,500.776855286637,29222.3956923633,30912.3206441841,25283.0332403195,26621.1106356171,29198.9610634306,"[65][M+1]+","","1172",28247.5642551829
"520",240.13107963393,240.130959253802,240.13135981296,297.393127441406,296.787,297.394073486328,11,5,5,63742.1621254639,65727.3246133893,68750.9844084018,65805.6037747979,69683.8145549867,67698.8940446176,78290.8809986427,64008.7568770936,75648.9504129746,74935.8606406891,"[66][M+1]+","","57",72116.6685948035
"522",240.165093109779,240.164870684561,240.165241323241,377.470687866211,377.448394775391,378.071166992188,10,5,5,65338.2326320273,69347.9112112396,71708.4645750978,70490.9398793171,74588.4562133783,90802.943121425,63566.3233477051,76129.7301617391,62453.9896040719,57834.325883702,"","","1448",70157.4624237286
"523",240.167231668274,240.166876487725,240.167469675686,464.213653564453,463.606994628906,464.214263916016,5,0,5,1087.03278575158,1794.80876051842,1299.91927276386,308.129563235294,454.190957271494,26220.3046016947,25126.6984825348,21658.8374531986,21754.4804196578,23583.8667130432,"[67][M+1]+","","62",23668.8375340258
"524",240.18028984019,240.180155439666,240.180541687976,94.7794157409768,94.173,94.7801208496094,6,0,5,581.018628572201,205.189739319903,NA,150.340468483031,649.506341623593,22952.322741016,23461.4636383206,24051.9053499338,23012.3705570042,23400.8092271322,"","[M+H+NH3]+ 222.146","143",23375.7743026814
"526",241.085153036108,241.084409310182,241.085339761021,316.806762695312,316.805999755859,317.412200927734,10,5,5,97906.1273894536,102336.938721732,101669.519551025,84007.3810807289,87647.9663267574,85332.2074417973,105399.617596304,94113.470652411,94450.5457335875,92522.6087401508,"","","718",94363.69003285
"527",241.106702761079,241.106587621467,241.106874171273,337.430969238281,336.824005126953,337.431396484375,5,0,5,631.837960039511,2888.68928056136,NA,2236.65454584602,1504.59926096853,127968.999812276,125786.899794753,123686.866032455,122521.020820182,124184.249108376,"[68][M]+","[M+H]+ 240.099","1467",124829.607113608
"528",241.154498657968,241.154259036775,241.154566870087,32.9040031433105,32.2980003356934,32.9050025939941,5,0,5,633.156149842052,1939.65500339162,896.638639783797,1217.80694588595,1462.00302373147,29875.8505281661,34435.4431553293,26436.5244380379,28556.9901325615,31064.8841202357,"","","958",30073.9384748661
"529",241.174090183759,241.17390044915,241.174249754529,386.56687097167,386.493774414062,387.173980712891,8,3,5,276181.403316023,264010.562004467,244129.849355628,251411.292452047,280033.906808575,262178.517875976,240440.785492682,236629.482133483,266347.384865804,265626.842344692,"[69][M]+","","96",254244.602542528
"530",241.177284300812,241.177158491962,241.177317494417,403.527618408203,402.923187255859,403.553863525391,11,5,5,1592826.46909875,1433222.70587886,1579790.68422866,1453382.14558968,1603259.22175111,1602081.76357453,1582720.42392638,1532091.38597138,1997130.53114463,1574152.76595343,"[70][M]+","[M+Na]+ 218.188","56",1657635.37411407
"531",242.059887160971,242.059694557733,242.060054468491,85.68,85.6798248291016,85.6810531616211,5,0,5,NA,NA,NA,NA,NA,93674.2692431118,124781.496765548,85779.945854426,135125.142634084,124414.686562461,"","","73",112755.108211926
"534",242.130355720384,242.130342825721,242.130419582837,219.140121459961,218.53399999998,219.141067504883,5,0,5,194.875775102235,NA,NA,155.453098400962,NA,105412.632691564,101771.835122892,92201.0619978697,111535.846330361,95503.0562835543,"","","124",101284.886485248
"535",242.176934249796,242.176476715145,242.177357394537,386.566741943359,385.921234130859,387.173980712891,9,5,4,36082.8862734463,43607.4989703431,33702.7800859201,39244.4877715119,40159.1000207393,42501.3674658893,32771.4573008865,40165.25678844,37689.7385900393,38902.8200179299,"[69][M+1]+","","96",38406.128032637
"536",242.180501595607,242.180378791351,242.180550029349,403.551361083984,402.923187255859,403.553863525391,10,5,5,215656.041158458,208447.534300654,218020.943230658,189223.776735861,205377.262250527,214398.084205679,302923.282179911,172668.510529,255670.078622669,202667.614604491,"[70][M+1]+","","56",229665.51402835
"537",242.28382366254,242.283558568984,242.28446680768,392.02600000002,391.372161865234,392.030792236328,9,5,4,19568.4077155216,20850.9188793482,17427.6003781697,19993.3818153363,19715.6315226423,16090.2924534854,17430.0781594263,15421.4024568982,14292.9658587052,14694.5120622073,"","[M+H-C5H8O4]+ 373.32","1646",15585.8501981445
"538",242.283958675754,242.283658106904,242.284122450683,440.556,440.554840087891,441.314605712891,7,2,5,36698.632187118,39907.6276520875,36726.412797072,35511.3766054161,41955.9736662149,36509.8946709757,35415.2264132264,40603.9161578456,36774.3796826463,38406.9098629307,"","","1109",37542.0653575249
"539",242.572044149102,242.571600084984,242.57224850595,314.379,313.773010253906,314.985992431641,11,5,5,24078.4334958586,23041.1961417479,24041.2330034375,30697.4940888524,31587.3213565527,60202.0240345456,59446.6808193829,53330.3399702467,38665.1193535345,37706.8762536195,"[71][M+1]2+","","22",49870.2080862658
"540",243.05273997897,243.052704541808,243.05282210952,47.4630006256103,46.8569984436035,47.4640045166016,6,0,5,NA,NA,NA,NA,NA,55175.3628237574,25724.6881667258,59648.1348120295,54967.6684858387,60810.0102386554,"","[M+K]+ 204.09","30",51265.1729054014
"541",244.12721613304,244.127065215819,244.127642365651,218.534378051758,218.534027099609,219.141067504883,5,0,5,NA,218.771637430417,928.687901183419,2815.65781467851,NA,40451.2580502762,36755.0554686974,41129.7526344779,39435.7125878391,36496.1896696219,"","","124",38853.5936821825
"543",244.154175767722,244.15402275033,244.154270070805,41.397,41.3969955444336,42.0040054321289,5,0,5,173.461951961933,379.631189466064,269.577189205807,425.313657202729,353.57239283762,61521.6017227882,65130.6727623238,69010.0465026667,64322.0025884996,69236.6875549774,"","","976",65844.2022262511
"544",244.190585116432,244.190517294114,244.190730181364,318.626022338867,318.019012451172,318.627471923828,10,5,5,436544.819396585,430835.109046925,433066.484334634,444557.916097898,445367.222317736,333803.262846259,343154.431749256,503975.977172497,556762.79645292,550270.9128208,"[72][M]+","[M+H]+ 243.184","89",457593.476208346
"545",244.190635733417,244.190485535146,244.190789944893,590.392758544912,589.713500976562,591.036315917969,10,5,5,282913.789574757,282705.554820925,381602.444111328,274654.323707781,376729.342341855,151613.033676422,158793.071929756,349919.876629439,354501.144405107,340670.319899517,"[73][M]+","","12",271099.489308048
"546",244.215357994442,244.214968231301,244.21573073108,238.551802612315,237.944549560547,238.552795410156,12,5,4,21859.1234710717,22278.487658184,21869.37859812,10499.338620928,22729.7056708772,12797.2025027526,11157.1248199468,21650.5911953869,23695.2862222687,24315.7999790416,"[74][M]2+","","52",18723.2009438793
"547",244.226645265648,244.226400063128,244.226940380909,433.275832641612,432.669067382812,434.401580810547,10,5,5,28905.1812552064,24354.0477040648,26034.1599493653,28571.7443324738,28462.7500853861,29016.0426442769,28712.8857730418,26455.8472773871,26648.4279750555,28763.6984933131,"","","1582",27919.3804326149
"548",244.263078178783,244.262208199025,244.263496358842,361.094024658203,360.481689453125,361.696136474609,9,5,4,24115.4090354601,14305.3125826938,11185.6628831988,14913.0360227339,13341.5906142811,11401.9996965465,21579.3009166298,11446.7345721179,10796.5135672934,16405.1169881786,"","","1313",14325.9331481532
"549",244.637881406353,244.637616133989,244.638154320136,387.173248291016,387.17299999998,387.779998779297,5,0,5,NA,NA,NA,NA,NA,10889.7746218095,10261.5557122194,12223.7546992759,12516.5625132364,14315.8580926292,"","[M+H+K]2+ 449.312","96",12041.5011278341
"551",245.078802567183,245.078762091604,245.078873994015,314.378998901367,314.378265380859,314.380676269531,10,5,5,7418712.85332575,7716155.62620998,7974258.16846329,9060973.58416673,9427382.44192382,12033572.2335968,12157131.956218,9258187.28755144,9155623.991113,9323491.56192267,"[75][M]+","[M+Na]+ 222.087","22",10385601.4060804
"553",245.128259252123,245.127974628065,245.12861030241,204.582,203.974533081055,204.582138061523,5,0,5,1051.50340126926,848.670829198936,1713.2864050814,1065.16348448788,1028.46599476555,15708.2564688355,17698.4596773507,27139.4906506453,15740.6123608398,16100.6918222283,"","","1456",18477.5021959799
"554",245.135644699427,245.135443953317,245.13572253649,94.1730194091797,94.1718292236328,94.7801208496094,5,0,5,378.095550793942,1101.97188056151,1276.5098060497,1295.92734994766,926.329041506186,39761.1845108769,40534.3413686031,41079.188076939,43883.6258914775,50691.1799685996,"","[M+Na]+ 222.146","143",43189.9039632992
"555",245.139737563215,245.139583036216,245.139872510967,373.823211669922,373.221008300781,373.833435058594,10,5,5,135065.208345337,128018.360636876,127914.89384491,128853.714047749,128107.508546652,92272.5880482487,94665.798884619,110113.062700561,86495.1143331841,74738.9794462912,"[76][M]2+","[M+H+Na]2+ 466.281","65",91657.1086825807
